datetime,pressure,rotate,vibration,volt
2015-01-04 05:00:00,101.683618874888,450.709476005297,37.1578592525946,161.177307293874
2015-01-04 06:00:00,92.6455706056619,379.534649738168,35.656060133151,178.011911496442
2015-01-04 07:00:00,84.2699241216619,466.60381875705,41.7118500658386,195.562385684694
2015-01-04 08:00:00,105.008804437412,403.236898628942,44.2560421918598,192.248879739854
2015-01-04 09:00:00,109.110684385538,435.240214535706,39.3635773909871,183.292700425264
2015-01-04 10:00:00,122.231229388556,425.68631337125,38.2170029678412,171.957818826777
2015-01-04 11:00:00,91.3581697242367,427.224375973567,38.1495533251703,188.195413496604
2015-01-04 12:00:00,89.5856204416329,475.352660980117,36.2544083404691,149.547186436332
2015-01-04 13:00:00,95.2593407039688,478.114082219457,44.6268920301528,168.986760876957
2015-01-04 14:00:00,109.311079293544,420.248719866527,41.7991419149177,201.539178770623
2015-01-04 15:00:00,110.173865080246,438.876974856661,35.7820846012399,152.99839777197
2015-01-04 16:00:00,106.870390868097,423.204137269342,48.0951511405413,167.048507629006
2015-01-04 17:00:00,101.05521097302,491.102693117076,38.1034577494726,158.684467752603
2015-01-04 18:00:00,85.75895899579,544.544407789352,39.6521015451764,151.609070156629
2015-01-04 19:00:00,103.407324806356,351.67762217292,41.2162784363015,168.411643411549
2015-01-04 20:00:00,103.894520234221,472.533453891197,43.0729630452098,195.102542739794
2015-01-04 21:00:00,102.68414650646,473.122559740671,34.6003875502532,200.715493290908
2015-01-04 22:00:00,87.0182909600872,478.186444899136,41.9095266272794,170.117345276195
2015-01-04 23:00:00,94.5259057596922,467.664177439003,41.2606807438209,136.264760131506
2015-01-05 00:00:00,85.3929929648932,446.340862526822,31.3849059068656,171.517978837424
2015-01-05 01:00:00,82.8145601365266,460.217503701109,35.0382317805819,177.953371399782
2015-01-05 02:00:00,107.082946682825,472.666752094122,37.0823165158563,179.949933852751
2015-01-05 03:00:00,97.063772728962,481.872079117159,40.2468247801498,183.408797394247
2015-01-05 04:00:00,94.2057223749531,453.663928936436,40.7601604812152,153.686010361892
2015-01-05 05:00:00,101.002565974586,453.609968142709,38.4622825817304,161.190364450529
2015-01-05 06:00:00,102.325381172816,480.527401142019,38.5288036062268,188.576335115423
2015-01-05 07:00:00,106.99588596496,480.84697170772,39.3417738230085,181.456699449272
2015-01-05 08:00:00,87.0081472179153,374.667943851388,40.9467248619596,126.493743791639
2015-01-05 09:00:00,116.901098329982,494.452286293818,42.9580838654183,155.706530338891
2015-01-05 10:00:00,100.678091461413,366.766820252575,46.3096541494121,170.108900587333
2015-01-05 11:00:00,103.270401042259,355.135760723356,42.1863954206669,186.074344776095
2015-01-05 12:00:00,105.763442658661,408.119922342371,43.1884362935279,171.308353526883
2015-01-05 13:00:00,100.941330028933,459.88086862802,40.4068376536829,155.112336254604
2015-01-05 14:00:00,115.763674361911,491.578392873915,45.1810112434165,161.978024557785
2015-01-05 15:00:00,124.179882411699,413.151182490719,35.5311863455342,176.796606312357
2015-01-05 16:00:00,98.9239623472565,442.60987481082,36.5841422137653,135.420585848363
2015-01-05 17:00:00,105.478447645048,427.589928303484,45.956376154815,172.363459455831
2015-01-05 18:00:00,91.2868160498285,366.270845431342,47.8080727999041,166.671556361634
2015-01-05 19:00:00,106.720158868043,469.664783630673,43.1453541615753,204.869469626359
2015-01-05 20:00:00,99.0035452009667,432.173192220923,46.8462196598032,154.57318662867
2015-01-05 21:00:00,100.888603870888,435.319025782643,35.7444010486543,185.907544710076
2015-01-05 22:00:00,102.946839016134,498.223404065246,43.1153426361504,175.281732090957
2015-01-05 23:00:00,79.2744165180982,415.161917932043,32.5754229462646,164.575820037248
2015-01-06 00:00:00,111.770688097601,452.515500295019,39.9156517631266,173.495278218313
2015-01-06 01:00:00,90.005264671247,459.643488097527,34.7277924621692,195.564572590729
2015-01-06 02:00:00,115.890360694563,443.545009171922,33.3308203153444,158.428227550986
2015-01-06 03:00:00,85.6321420461373,469.816800540513,36.8433320629366,166.674803312114
2015-01-06 04:00:00,97.8382153703343,421.936930632612,40.9265838553164,136.619477824599
2015-01-06 05:00:00,111.403206417623,520.403796720191,36.3947891246897,160.265848532276
2015-01-06 06:00:00,98.1993593345425,494.009719024065,33.2977955303012,201.540438291009
2015-01-06 07:00:00,94.7230470756789,494.050630156855,39.1044207111218,177.846162720922
2015-01-06 08:00:00,125.312925530289,522.959075047931,46.9680427880261,175.823253528506
2015-01-06 09:00:00,80.4799029034967,470.583289558508,44.8010220788065,160.430170746015
2015-01-06 10:00:00,99.6999700871743,488.2923170224,37.0359501303233,170.682961330135
2015-01-06 11:00:00,112.090583594368,485.102693838242,40.8965390854424,136.001577673409
2015-01-06 12:00:00,98.02033996318,351.526617719503,36.4744762898983,148.706232595786
2015-01-06 13:00:00,85.7435709293853,532.717222372098,25.340754948099,169.595231720948
2015-01-06 14:00:00,93.806196699771,415.376767303611,38.3281176461308,168.330456947132
2015-01-06 15:00:00,99.7574572427493,406.595595284695,40.8150581780821,148.024919328019
2015-01-06 16:00:00,109.041586661033,478.839859448835,43.243833825808,161.024033140562
2015-01-06 17:00:00,91.8095106436648,486.67230977519,43.6556722129017,175.327566126772
2015-01-06 18:00:00,115.599571835475,440.031184037146,37.1870642075235,152.735849684372
2015-01-06 19:00:00,102.43374391994,432.584532266252,39.6038560390153,196.995237542991
2015-01-06 20:00:00,101.621401247203,479.867615650422,35.2853580760379,153.310329009762
2015-01-06 21:00:00,102.989337343062,411.785397686227,35.4369520202535,188.28884261419
2015-01-06 22:00:00,106.87900839336,448.924552486961,39.8977326203994,169.106857077145
2015-01-06 23:00:00,103.440390211438,431.99804332837,44.5160414339028,177.58160115241
2015-01-07 00:00:00,109.554208923515,460.450393499394,43.3212028586106,171.250250552209
2015-01-07 01:00:00,91.0260961427234,512.884152741389,41.8895269200027,192.663492271347
2015-01-07 02:00:00,113.51959133734,395.712429568382,44.1547474071352,171.669003463078
2015-01-07 03:00:00,100.425203714122,402.081722807987,37.499110713415,161.774601735593
2015-01-07 04:00:00,106.996787058,425.069356843755,37.3892295041648,191.877610547165
2015-01-07 05:00:00,102.261558582061,452.498286574729,44.2390818782796,193.029681694182
2015-01-07 06:00:00,84.6562191820589,488.153580387969,41.5934364151952,194.66552063233
2015-01-07 07:00:00,91.9340773461638,508.374739557106,46.0778629150475,145.777878996155
2015-01-07 08:00:00,96.5437963915344,357.488468589069,43.9251581306546,167.568401419496
2015-01-07 09:00:00,103.730153793242,455.878407655942,41.7952495643798,166.541038001585
2015-01-07 10:00:00,97.4701404258012,413.388602984887,49.9242050807379,141.803405735465
2015-01-07 11:00:00,99.1504253287675,488.289306910654,40.9956156152566,199.132337736367
2015-01-07 12:00:00,114.496406987805,438.527693069618,35.4174836707782,176.534250189546
2015-01-07 13:00:00,99.3669293340628,460.146579099643,34.4625898840059,151.567454955171
2015-01-07 14:00:00,105.116525787912,492.104263808803,28.6291960673698,176.877722352799
2015-01-07 15:00:00,91.462168087187,461.324552608515,38.6241580788177,148.239368662017
2015-01-07 16:00:00,97.8937781382801,396.240312924408,36.6797654235967,153.860436153176
2015-01-07 17:00:00,111.902603715317,420.858423246979,38.0005164321046,177.130192541187
2015-01-07 18:00:00,94.6616023225718,365.537081281635,44.4108623384803,187.206742610591
2015-01-07 19:00:00,104.579402308899,502.485136701465,39.7023210427384,184.945841166426
2015-01-07 20:00:00,92.6588179179906,445.710772491098,43.7616312075163,163.70523678927
2015-01-07 21:00:00,92.7829993992311,455.120442070402,42.5610517809702,168.010303155344
2015-01-07 22:00:00,91.9262428794527,497.235340942598,37.23158552517,132.478467416609
2015-01-07 23:00:00,108.117274820524,496.600345049654,44.1858933523903,168.461675528431
2015-01-08 00:00:00,99.6172763051323,367.949225372326,44.3984679333416,180.702023525527
2015-01-08 01:00:00,104.606638364313,378.954858184616,32.8418231004885,139.906259744022
2015-01-08 02:00:00,109.116557177838,509.385916834724,40.7271217107655,181.081150501788
2015-01-08 03:00:00,110.409181871739,426.994966226774,48.329149712653,170.029132494569
2015-01-08 04:00:00,103.791339798139,509.630716561699,39.6343064502959,191.892027535502
2015-01-08 05:00:00,92.2590601195824,455.287452954259,41.1041928158021,186.212853564476
2015-01-08 06:00:00,103.505134168892,440.492346552662,37.7106826134358,151.67044961297
2015-01-08 07:00:00,96.9302927352998,456.092585233505,40.425956008071,191.339285892926
2015-01-08 08:00:00,105.294273142665,512.888635554519,44.6665662848822,171.130070571226
2015-01-08 09:00:00,99.9982304823109,499.361583917913,36.2771733158579,140.264796369032
2015-01-08 10:00:00,82.1723888469468,368.466579964786,39.624952891141,191.199038412391
2015-01-08 11:00:00,89.0838441780661,472.006889819357,44.5737297599304,169.092205042288
2015-01-08 12:00:00,112.181173303762,458.112954833324,44.4897558974823,179.160408829328
2015-01-08 13:00:00,108.631441812213,589.51507736689,36.5119194639698,173.816203425387
2015-01-08 14:00:00,94.400553518506,461.466518460154,38.2038840791712,194.077803321245
2015-01-08 15:00:00,93.6688614371682,427.966908521075,39.9924965119598,171.314842830984
2015-01-08 16:00:00,107.101353812874,439.695095535055,42.706525181765,192.252980585375
2015-01-08 17:00:00,87.5971475322546,423.259831173757,39.1557336154678,171.494070065871
2015-01-08 18:00:00,110.298769502524,543.42123836725,38.3621169108145,131.417015498808
2015-01-08 19:00:00,110.590610318287,456.750721558303,35.9254033319057,189.633147755459
2015-01-08 20:00:00,115.62642749924,387.606417660582,39.8635243456651,150.704164124069
2015-01-08 21:00:00,95.0107182692212,354.602954981974,46.4646482730774,161.29251969315
2015-01-08 22:00:00,93.4661710922316,615.056402343152,38.115324838005,188.74724460472
2015-01-08 23:00:00,108.109758219224,457.185862979235,37.3135947014202,161.582194025353
2015-01-09 00:00:00,113.522512262213,444.898729346112,45.5953437032083,149.252330692793
2015-01-09 01:00:00,122.215465310248,389.066029582073,44.6075322376054,159.607269131885
2015-01-09 02:00:00,89.4266921163944,359.483303971731,42.8097812296144,152.894584955688
2015-01-09 03:00:00,90.9324674772298,429.296350096706,38.1460614420899,142.333483693581
2015-01-09 04:00:00,114.909974422896,507.638112602526,33.1291231978014,184.63075591142
2015-01-09 05:00:00,100.909662074904,405.653224505536,42.8260048792362,161.033717403212
2015-01-09 06:00:00,109.843511485957,396.60052381944,41.1902196449266,187.965123421008
2015-01-09 07:00:00,82.1101780226798,450.963311716143,43.9886625945082,154.82452311495
2015-01-09 08:00:00,99.5775824340345,481.69486121831,36.0771755300154,164.268211627924
2015-01-09 09:00:00,109.732145545511,361.219053353305,41.8420851376113,156.58409170761
2015-01-09 10:00:00,102.235182307663,485.11654787329,33.3273354161919,173.216259101874
2015-01-09 11:00:00,117.926557753857,341.55755141262,40.2372400976446,167.898852963132
2015-01-09 12:00:00,95.9114968371249,437.929914319894,40.1208489707256,177.163286201112
2015-01-09 13:00:00,104.378417102586,442.822300652827,42.5077608290965,165.150128627955
2015-01-09 14:00:00,78.5127651046763,396.732912550012,40.9263832554697,193.215614571752
2015-01-09 15:00:00,101.382138650691,465.44378509665,35.7501082687733,142.31217840987
2015-01-09 16:00:00,97.697374510157,433.349074040567,41.0064239854333,164.815595866564
2015-01-09 17:00:00,103.375763749375,509.527058069858,49.5619150557328,158.074112338239
2015-01-09 18:00:00,64.1321177219984,551.161715924879,47.3893708581904,150.482237893389
2015-01-09 19:00:00,95.5966061980329,480.664637361628,37.4347448307264,165.891449890871
2015-01-09 20:00:00,114.835160472678,505.444723146045,40.6954992275615,174.397019104312
2015-01-09 21:00:00,116.938970670066,426.62844315597,37.1142421249117,159.203607746725
2015-01-09 22:00:00,83.0481358278197,444.17649869962,37.7948569418767,157.020307107163
2015-01-09 23:00:00,100.529449840682,400.384176864844,53.5532669899957,145.98737371611
2015-01-10 00:00:00,113.765158717552,364.706879844492,44.4940942610596,160.020239160702
2015-01-10 01:00:00,93.4991481072736,404.856262886154,44.2712222167249,155.597127339055
2015-01-10 02:00:00,102.189582592184,478.008694223342,36.4359784119488,177.756687086519
2015-01-10 03:00:00,103.866112637693,409.373094331678,45.9445486417917,162.880468573458
2015-01-10 04:00:00,90.9353548627613,422.437508827648,43.353253130267,156.866040450682
2015-01-10 05:00:00,92.5430446670927,477.204580551544,44.5464457867968,186.102798147168
2015-01-10 06:00:00,93.7132483825946,489.572733169728,43.2025788553905,148.377128760571
2015-01-10 07:00:00,105.493101771266,522.941165631057,31.6665388843728,145.755705987579
2015-01-10 08:00:00,97.194853845327,423.943177612154,37.3009805307538,182.418311723213
2015-01-10 09:00:00,98.0503634133122,385.864909217541,44.0700159058346,193.596632909509
2015-01-10 10:00:00,95.8887758678868,484.231163387402,37.5478146646071,187.206894510682
2015-01-10 11:00:00,112.208228755518,436.226932989626,43.979978400203,179.342440731389
2015-01-10 12:00:00,111.826927051542,468.939977134127,40.1498084735948,180.374885795041
2015-01-10 13:00:00,108.37234767374,432.05766744636,37.364037250362,151.672757388194
2015-01-10 14:00:00,97.8642782813993,502.9069592144,43.8572579655539,152.62421024903
2015-01-10 15:00:00,123.099811628722,445.709078491747,38.5094906411129,181.433618026234
2015-01-10 16:00:00,115.640734319777,429.111773293905,37.0851323596597,160.65454542005
2015-01-10 17:00:00,106.526759629193,346.29672817458,33.544436126019,168.054367797269
2015-01-10 18:00:00,101.62780911367,486.226121010799,43.5836898530782,162.572313887848
2015-01-10 19:00:00,85.9485312936241,417.345298262881,59.8035943377193,171.945111522034
2015-01-10 20:00:00,101.313791912894,429.058748437009,53.8326633358473,168.735772353742
2015-01-10 21:00:00,110.856704324122,473.097716440761,37.9882389642684,177.537266217467
2015-01-10 22:00:00,101.972740250805,346.49590725008,55.2533637605619,177.832255596941
2015-01-10 23:00:00,90.9484332753196,472.43882287854,39.4120199146325,154.230058644733
2015-01-11 00:00:00,107.431333225544,460.564460637126,44.9035511737201,180.895518840074
2015-01-11 01:00:00,102.959164258814,434.465224992405,40.9830747362422,192.547138804415
2015-01-11 02:00:00,103.234103854453,424.871550039893,35.1006210046005,171.364720382235
2015-01-11 03:00:00,93.5131804638842,423.327816107998,43.8223230197621,149.388447980829
2015-01-11 04:00:00,98.7036467784106,396.099546742933,35.1079094214141,155.457866394818
2015-01-11 05:00:00,118.372675563886,429.03290981184,42.805837310519,194.53359464467
2015-01-11 06:00:00,90.4431610408114,427.79110532597,45.0281663008527,180.926588543747
2015-01-11 07:00:00,94.92716287355,401.389134789658,40.7457470548965,170.310607176378
2015-01-11 08:00:00,100.148120730295,497.657755770101,31.6001234657535,192.040222121904
2015-01-11 09:00:00,96.0901073364751,397.383800585369,38.8790829949298,185.03937395951
2015-01-11 10:00:00,112.540556442602,420.372917881364,49.3446846368071,152.577559400421
2015-01-11 11:00:00,104.740336148641,479.978874936559,32.7249886582869,187.882489196525
2015-01-11 12:00:00,95.6146288211204,587.655708459714,36.6376543683952,166.497779645273
2015-01-11 13:00:00,100.943222297387,508.522842520001,40.2686429623297,201.553752490501
2015-01-11 14:00:00,94.9423985152682,407.608616578849,29.1317232252537,170.088225320719
2015-01-11 15:00:00,105.143954009616,447.599944378595,38.0907320286287,167.045537209959
2015-01-11 16:00:00,81.233014903174,527.202344948714,47.0829590809624,152.735297246658
2015-01-11 17:00:00,94.6108636284598,433.706204429299,40.8842647903337,185.467345880421
2015-01-11 18:00:00,100.246439828422,424.886155903243,37.9945360461886,151.194039265285
2015-01-11 19:00:00,97.6215341565019,421.006885780847,51.307005387295,170.145686314516
2015-01-11 20:00:00,87.682619313269,510.38738689448,41.5158799570115,180.277988537929
2015-01-11 21:00:00,82.1479174833567,401.594362482548,44.3614036553143,173.507184428266
2015-01-11 22:00:00,100.938833591794,344.683785481222,39.7655881011221,175.399157202401
2015-01-11 23:00:00,90.3716922454934,416.788019772735,40.2326519844845,153.076631292377
2015-01-12 00:00:00,99.0562990906932,399.14367206951,37.545411893992,186.157084162496
2015-01-12 01:00:00,102.746548423246,441.465430055856,34.5303997490367,192.278103822005
2015-01-12 02:00:00,108.5654412232,511.375139228547,36.4782882243671,194.263507605689
2015-01-12 03:00:00,85.5153517669587,419.209732548537,38.6720447361942,162.966383905239
2015-01-12 04:00:00,114.733953508845,537.608877357648,35.7661315649702,189.186852261183
2015-01-12 05:00:00,104.332958709205,484.487796610522,46.6051735225985,179.401827777704
2015-01-12 06:00:00,102.854100461579,421.514826209004,43.5950204385427,166.673543708622
2015-01-12 07:00:00,97.9624918037212,466.74706628711,41.6597421579109,148.69058753542
2015-01-12 08:00:00,84.1037691232046,379.228351094621,39.4345112462522,161.978292688047
2015-01-12 09:00:00,90.7400868042588,483.281117609269,40.0758860844235,176.222024497778
2015-01-12 10:00:00,106.213015546861,408.922402961,47.1352547837852,155.217480344401
2015-01-12 11:00:00,104.158938656371,384.485365083357,42.146692217567,178.343669116712
2015-01-12 12:00:00,99.3799739159078,521.697347343656,41.8910379536787,187.037746886948
2015-01-12 13:00:00,96.1563684180432,513.717812153901,36.1580605129138,150.479192721057
2015-01-12 14:00:00,110.006679439979,515.419462106766,35.4542920913799,139.443945828475
2015-01-12 15:00:00,84.9135362332693,475.641365980865,39.3876828288384,177.840410536762
2015-01-12 16:00:00,111.879680820042,474.931449831067,35.9546202548226,162.757363563554
2015-01-12 17:00:00,94.0626968785641,446.894722644564,43.4781029731504,179.652495308497
2015-01-12 18:00:00,82.1113801026967,400.083826313278,42.6876176802681,186.709887297931
2015-01-12 19:00:00,87.5023712490675,370.088868498339,33.8521108352231,188.234536776908
2015-01-12 20:00:00,108.533097974748,491.06897934722,47.7405774261648,181.236640428691
2015-01-12 21:00:00,88.9629963860433,368.914779490419,43.5634503828046,183.80060536896
2015-01-12 22:00:00,123.196491767421,492.704695249145,33.7958113837923,152.524829339506
2015-01-12 23:00:00,108.364943043237,478.788058674487,46.2413980736601,172.919421812815
2015-01-13 00:00:00,103.088546068474,434.491260221135,47.0238698778004,138.732010144174
2015-01-13 01:00:00,99.9569135027346,438.056693214339,38.8402539727517,183.075712324097
2015-01-13 02:00:00,90.8623280639072,452.834484046066,40.0286256173298,175.333701589024
2015-01-13 03:00:00,108.529570365412,413.517694056759,36.7527683377111,158.476033220932
2015-01-13 04:00:00,114.576681135629,423.579758795156,39.7276948004634,173.72263648428
2015-01-13 05:00:00,101.6606329799,444.242267194127,37.7763305079586,165.070089180739
2015-01-13 06:00:00,109.678191872127,431.327967874667,48.4332406462363,159.778833835372
2015-01-13 07:00:00,104.400569734957,491.443983860481,36.9485351958859,164.662182605848
2015-01-13 08:00:00,93.0665247884243,496.083898084838,41.9962517653556,165.443216514168
2015-01-13 09:00:00,105.993650620026,380.726616680641,46.7819959668737,153.228613234189
2015-01-13 10:00:00,86.6528085019277,480.398634060441,38.8004323436944,166.896180397564
2015-01-13 11:00:00,100.903167642236,429.296749741563,34.7287722914604,159.147824879431
2015-01-13 12:00:00,117.496300376798,467.358253703183,34.61725060853,179.931222124767
2015-01-13 13:00:00,96.4402541274264,554.071199662697,42.0289972446213,175.662695729532
2015-01-13 14:00:00,102.660243436418,409.88507779829,32.4147925151887,185.40348799522
2015-01-13 15:00:00,96.1639597682722,428.689582993336,46.064473326056,178.773826329963
2015-01-13 16:00:00,119.526670316024,449.915861958889,34.2409524276367,171.731306183721
2015-01-13 17:00:00,85.983585310382,401.729968513745,48.9719966646825,152.425232614586
2015-01-13 18:00:00,118.827645870224,379.481139514517,40.0378487414339,166.772801311415
2015-01-13 19:00:00,111.446345166325,502.517107766066,36.17277999144,175.839433763545
2015-01-13 20:00:00,110.278357023747,482.396399841697,41.7532189374196,177.458943283893
2015-01-13 21:00:00,100.650004486433,412.855628413727,36.1877475614835,191.235257717848
2015-01-13 22:00:00,113.649544756708,415.2091582287,36.3760317191363,187.864124998918
2015-01-13 23:00:00,94.2009319438233,436.412354431623,37.4173353570654,150.587474794079
2015-01-14 00:00:00,93.7445263040969,495.88401164816,43.2694075592165,156.666208999483
2015-01-14 01:00:00,96.0346656613797,410.581995490679,32.5814487857206,185.698499540264
2015-01-14 02:00:00,92.9394883886236,455.013177848056,44.3225379828351,151.193966248483
2015-01-14 03:00:00,97.4848955281961,457.933312931637,35.462016791781,157.02371336784
2015-01-14 04:00:00,95.2474415506058,398.29737947973,26.8783393212758,145.216055178247
2015-01-14 05:00:00,100.41108129615,476.1037238783,33.9087340700311,160.180549945029
2015-01-14 06:00:00,90.0735982259565,454.860306764321,37.2273382810094,153.256720741299
2015-01-14 07:00:00,106.532918167408,317.247238268553,41.6676418551974,154.942079369534
2015-01-14 08:00:00,99.168840103685,505.604805239806,43.0154092654739,207.90835302843
2015-01-14 09:00:00,100.132868996781,446.246563745918,44.7077179567236,174.576852024461
2015-01-14 10:00:00,108.101384752395,423.813909890937,43.6182812917495,172.529332400986
2015-01-14 11:00:00,101.809760914573,481.781748722511,43.0354536706632,149.060005187212
2015-01-14 12:00:00,93.2957242514983,474.252833981495,49.2180567202618,170.696465925527
2015-01-14 13:00:00,79.9934554838526,503.546292956717,50.3065873550456,148.294810974934
2015-01-14 14:00:00,95.5802126907415,464.52810433066,36.7756205791743,163.077006363133
2015-01-14 15:00:00,110.878183186291,460.268102577858,36.1466759606374,144.366150342679
2015-01-14 16:00:00,99.8232210880513,396.423633705154,47.7319810522535,202.608889548001
2015-01-14 17:00:00,119.694805101608,435.675925504935,36.1363315566299,154.955891265845
2015-01-14 18:00:00,100.124767798043,431.71253605324,46.4800872256349,195.280244798967
2015-01-14 19:00:00,110.027467876792,414.33876433337,32.6452048488261,164.963669038798
2015-01-14 20:00:00,103.486699815041,477.839104758068,38.7533527720235,178.517083141962
2015-01-14 21:00:00,96.6759485787198,454.956476746066,47.5608089711024,176.849986687421
2015-01-14 22:00:00,102.960688696802,458.997209660606,44.5028492204717,149.837359334119
